Namespace(action_filter=False, algo='dqn', episode_num=5000, interim_test_num=1, load_from=None, log=True, max_episode_steps=10000, num_stack=4, relaunch_period=5, render=False, reward_type='extra_github', save_period=50, seed=777, start_episode=1, state_filter=False, test=False, test_period=100, track='none')
{'N_STEP': 3, 'GAMMA': 0.99, 'TAU': 0.005, 'W_N_STEP': 1.0, 'W_Q_REG': 1e-07, 'BUFFER_SIZE': 100000, 'BATCH_SIZE': 32, 'LR_DQN': 0.0001, 'ADAM_EPS': 1e-08, 'WEIGHT_DECAY': 1e-07, 'MAX_EPSILON': 0.0, 'MIN_EPSILON': 0.0, 'EPSILON_DECAY': 1e-05, 'PER_ALPHA': 0.6, 'PER_BETA': 0.4, 'PER_EPS': 1e-06, 'GRADIENT_CLIP': 10.0, 'UPDATE_STARTS_FROM': 10000, 'TRAIN_FREQ': 1, 'MULTIPLE_LEARN': 1, 'USE_DIST_Q': 'C51', 'V_MIN': -300, 'V_MAX': 300, 'ATOMS': 1530, 'USE_NOISY_NET': True, 'STD_INIT': 0.5, 'BRAKE_ENABLE': False, 'BRAKE_REGION': 200000, 'BRAKE_DIST_MU': 100000, 'BRAKE_DIST_SIGMA': 30000, 'BRAKE_FACTOR': 0.04}
127;252;32178;-9.658582;0.000000;2.550729;-1.839676;0.041731;g-track-2;1;9.54;0.54
128;252;32430;-9.793322;0.000000;2.546590;-1.854594;0.042076;g-track-2;1;3.56;0.22
129;252;32682;-9.357148;0.000000;2.542002;-1.875759;0.042555;g-track-2;1;10.39;0.73
130;252;32934;-9.675390;0.000000;2.534176;-1.899720;0.041945;g-track-2;1;10.37;0.71
131;252;33186;-9.724082;0.000000;2.531169;-1.917296;0.042805;g-track-3;1;10.09;0.27
132;252;33438;-9.843084;0.000000;2.524720;-1.926547;0.042764;g-track-3;1;6.80;0.15
133;252;33690;-12.008855;0.000000;2.519890;-1.911094;0.042643;g-track-3;1;43.53;1.65
134;252;33942;-9.668642;0.000000;2.514220;-1.924246;0.041404;g-track-3;1;22.21;0.84
135;252;34194;-9.316257;0.000000;2.508856;-1.977914;0.043150;g-track-3;1;10.44;0.77
136;252;34446;-9.442312;0.000000;2.501356;-1.989446;0.042055;ole-road-1;1;10.48;0.98
137;252;34698;-9.151092;0.000000;2.495786;-1.997115;0.043480;ole-road-1;1;10.63;0.90
138;252;34950;-11.073744;0.000000;4.933506;-2.007960;0.042050;ole-road-1;1;10.07;1.51
139;252;35202;-11.405458;0.000000;6.802179;-1.981714;0.042932;ole-road-1;1;17.75;1.31
140;252;35454;-9.290062;0.000000;6.778400;-2.054278;0.041903;ole-road-1;1;36.83;0.80
141;252;35706;-10.213779;0.000000;6.762983;-2.025072;0.040861;ruudskogen;1;16.20;0.86
142;252;35958;-8.827350;0.000000;6.742569;-2.075474;0.040454;ruudskogen;1;29.00;1.37
143;252;36210;-7.838971;0.000000;6.741768;-2.088609;0.040095;ruudskogen;1;36.95;2.78
144;252;36462;-216.908984;0.000000;6.732897;-2.085498;0.040587;ruudskogen;1;56.62;5.96
145;252;36714;-8.923207;0.000000;6.712763;-2.092047;0.040558;ruudskogen;1;41.91;2.64
146;252;36966;-7.583953;0.000000;6.755697;-2.127547;0.041803;street-1;1;47.06;4.29
147;252;37218;-9.638057;0.000000;7.017710;-2.168438;0.041334;street-1;1;42.55;3.52
148;252;37470;-12.326469;0.000000;7.002859;-2.185409;0.041533;street-1;1;53.85;2.05
149;252;37722;-9.264806;0.000000;6.987822;-2.165030;0.042014;street-1;1;18.46;0.78
150;252;37974;-8.937334;0.000000;6.961212;-2.158934;0.041522;street-1;1;32.38;1.15
151;252;38226;-8.697559;0.000000;6.946277;-2.210932;0.040787;wheel-1;1;22.14;1.44
152;252;38478;-9.531437;0.000000;6.919860;-2.166677;0.041202;wheel-1;1;17.44;0.59
153;252;38730;-9.066006;0.000000;6.907298;-2.266528;0.041807;wheel-1;1;21.94;1.10
154;252;38982;-8.737989;0.000000;6.884423;-2.186030;0.040817;wheel-1;1;48.88;1.88
155;252;39234;-9.771005;0.000000;6.857306;-2.234018;0.042156;wheel-1;1;43.10;1.11
156;252;39486;-9.044749;0.000000;6.842043;-2.226810;0.040894;wheel-2;1;45.23;1.49
157;252;39738;-7.848299;0.000000;6.832023;-2.242212;0.040945;wheel-2;1;21.41;2.78
158;252;39990;-9.406799;0.000000;6.820196;-2.222345;0.040808;wheel-2;1;9.49;0.68
159;252;40242;-9.778092;0.000000;6.826156;-2.288341;0.040123;wheel-2;1;6.92;0.45
160;252;40494;-8.449340;0.000000;6.800418;-2.261939;0.040561;wheel-2;1;61.83;2.61
161;252;40746;-9.539846;0.000000;6.822607;-2.298211;0.040834;aalborg;1;28.44;0.95
162;252;40998;-9.547517;0.000000;6.878493;-2.277176;0.040106;aalborg;1;29.05;1.22
163;252;41250;-8.751238;0.000000;6.859758;-2.254930;0.040742;aalborg;1;54.54;2.33
164;254;41504;-9.843056;0.000000;6.845170;-2.252571;0.040761;aalborg;1;29.84;1.65
165;252;41756;-10.460963;0.000000;6.596845;-2.300226;0.040161;aalborg;1;41.91;1.67
166;252;42008;-7.694864;0.000000;6.372949;-2.335723;0.040808;alpine-1;1;54.53;3.09
167;252;42260;-231.696581;0.000000;6.357466;-2.402423;0.040890;alpine-1;1;28.39;1.96
168;252;42512;-10.186118;0.000000;6.345556;-2.389250;0.041399;alpine-1;1;33.23;1.89
169;252;42764;-10.277701;0.000000;6.327465;-2.473414;0.041140;alpine-1;1;46.42;1.71
170;252;43016;-9.332715;0.000000;6.308165;-2.448859;0.041141;alpine-1;1;37.19;1.18
171;252;43268;-9.278428;0.000000;6.292732;-2.474966;0.040137;alpine-2;1;37.83;1.30
172;252;43520;-9.123828;0.000000;6.279265;-2.526302;0.041628;alpine-2;1;37.17;1.27
173;252;43772;-167.519090;0.000000;6.277380;-2.479606;0.040895;alpine-2;1;51.11;6.72
