Namespace(action_filter=False, algo='dqn', episode_num=10000, interim_test_num=1, load_from=None, log=True, max_episode_steps=10000, num_stack=1, relaunch_period=5, render=False, reward_type='extra_github', save_period=50, seed=777, start_episode=1, state_filter=False, test=False, test_period=100, track='none')
{'N_STEP': 3, 'GAMMA': 0.99, 'TAU': 0.005, 'W_N_STEP': 1.0, 'W_Q_REG': 1e-07, 'BUFFER_SIZE': 100000, 'BATCH_SIZE': 32, 'LR_DQN': 0.0001, 'ADAM_EPS': 1e-08, 'WEIGHT_DECAY': 1e-07, 'MAX_EPSILON': 0.0, 'MIN_EPSILON': 0.0, 'EPSILON_DECAY': 1e-05, 'PER_ALPHA': 0.6, 'PER_BETA': 0.4, 'PER_EPS': 1e-06, 'GRADIENT_CLIP': 10.0, 'UPDATE_STARTS_FROM': 10000, 'TRAIN_FREQ': 1, 'MULTIPLE_LEARN': 1, 'USE_DIST_Q': 'C51', 'V_MIN': -300, 'V_MAX': 300, 'ATOMS': 1530, 'USE_NOISY_NET': True, 'STD_INIT': 0.5, 'BRAKE_ENABLE': False, 'BRAKE_REGION': 200000, 'BRAKE_DIST_MU': 100000, 'BRAKE_DIST_SIGMA': 30000, 'BRAKE_FACTOR': 0.04}
114;252;32480;-30.035931;0.000000;2.595011;-0.601766;0.041908;eroad;7;170.84;46.30;1392.87
115;271;32751;-200.561108;0.000000;2.589577;-0.752496;0.041210;eroad;7;170.84;36.84;1407.18
116;252;33003;-71.893065;0.000000;2.589750;-0.723932;0.039607;forza;7;234.94;76.77;1422.95
117;252;33255;-111.763994;0.000000;2.583088;-0.953313;0.040959;forza;7;230.45;74.58;1436.50
118;252;33507;-85.365732;0.000000;2.580574;-1.340938;0.041349;forza;7;230.45;77.13;1450.16
119;252;33759;-48.691416;0.000000;2.578060;-1.224017;0.040967;forza;7;230.45;110.85;1463.73
120;252;34011;19.881246;0.000000;2.575596;-1.613802;0.040757;forza;7;230.20;95.83;1477.24
121;252;34263;-123.022618;0.000000;2.571202;-1.576595;0.040240;g-track-1;7;171.02;47.83;1489.86
122;252;34515;-18.587028;0.000000;2.566890;-1.423305;0.040898;g-track-1;7;118.57;13.07;1503.27
123;252;34767;-23.849027;0.000000;2.562803;-1.687420;0.041143;g-track-1;7;86.02;6.45;1516.76
124;252;35019;-71.765142;0.000000;2.561648;-1.730133;0.041457;g-track-1;7;171.50;64.25;1530.32
125;252;35271;-47.012560;0.000000;2.558697;-1.774786;0.042400;g-track-1;7;177.84;48.94;1544.11
126;252;35523;9.491983;0.000000;2.556474;-1.817573;0.039746;g-track-2;7;189.49;63.15;1559.73
127;252;35775;-28.181378;0.000000;2.553289;-1.753569;0.042064;g-track-2;7;202.89;69.20;1573.49
128;257;36032;55.126787;0.000000;2.552546;-1.975610;0.042442;g-track-2;7;205.04;116.78;1587.56
129;252;36284;-41.504796;0.000000;2.551510;-2.063461;0.042866;g-track-2;7;205.04;66.53;1601.51
130;252;36536;26.065227;0.000000;2.547057;-2.185601;0.042851;g-track-2;7;202.89;64.42;1615.46
131;252;36788;-31.714351;0.000000;2.545073;-2.286919;0.042576;g-track-3;7;104.58;12.58;1628.68
132;252;37040;-227.092535;0.000000;2.543585;-2.429575;0.043403;g-track-3;7;101.26;9.58;1642.73
133;252;37292;-224.317608;0.000000;2.544150;-2.708553;0.042544;g-track-3;7;95.74;8.61;1656.57
134;252;37544;-7.713158;0.000000;2.540657;-3.069848;0.042212;g-track-3;7;91.75;6.53;1670.32
135;252;37796;-7.590613;0.000000;2.537524;-3.174406;0.043126;g-track-3;7;87.84;8.01;1684.31
136;252;38048;19.011716;0.000000;2.534328;-3.086284;0.040646;ole-road-1;7;215.32;53.72;1700.19
137;252;38300;21.184060;0.000000;2.532418;-3.092516;0.042996;ole-road-1;7;200.28;56.67;1714.24
138;252;38552;25.822881;0.000000;2.529308;-3.124975;0.045228;ole-road-1;7;200.28;50.21;1728.86
139;252;38804;21.752808;0.000000;2.524480;-3.214287;0.042181;ole-road-1;7;200.28;44.14;1742.71
140;252;39056;27.285561;0.000000;2.521574;-3.192159;0.041595;ole-road-1;7;200.28;41.54;1756.41
141;252;39308;3.449875;0.000000;2.522888;-3.489537;0.042199;ruudskogen;7;154.60;20.41;1772.63
142;252;39560;3.622314;0.000000;2.517939;-3.182331;0.043071;ruudskogen;7;143.12;18.07;1786.63
143;252;39812;-1.554502;0.000000;2.515570;-3.642967;0.042769;ruudskogen;7;151.72;20.39;1800.55
144;252;40064;-2.227231;0.000000;2.513189;-3.710724;0.043079;ruudskogen;7;139.97;18.19;1814.55
145;252;40316;17.139434;0.000000;2.512312;-3.748271;0.043374;ruudskogen;7;144.84;25.36;1828.63
146;252;40568;18.135431;0.000000;2.509173;-3.910807;0.039899;street-1;7;174.29;38.79;1844.33
147;252;40820;-178.584709;0.000000;2.507487;-4.015307;0.042564;street-1;7;176.15;36.30;1858.23
148;252;41072;13.831974;0.000000;6.661291;-4.486733;0.041614;street-1;7;178.79;37.84;1871.89
149;252;41324;13.979229;0.000000;7.510989;-4.437111;0.041300;street-1;7;178.79;39.23;1885.49
150;252;41576;21.028558;0.000000;7.510699;-4.348755;0.042992;street-1;7;173.56;33.13;1899.50
151;252;41828;22.627776;0.000000;7.511528;-4.615821;0.042071;wheel-1;7;200.83;39.54;1912.86
152;252;42080;-101.455897;0.000000;7.506801;-4.827146;0.043097;wheel-1;7;218.27;69.42;1926.88
153;252;42332;45.383619;0.000000;7.502178;-4.734219;0.042343;wheel-1;7;230.54;70.19;1940.71
154;252;42584;41.214571;0.000000;7.495502;-4.784426;0.042235;wheel-1;7;230.54;72.39;1954.50
155;252;42836;43.897083;0.000000;7.525457;-4.752635;0.042766;wheel-1;7;227.82;71.58;1968.43
156;252;43088;-47.893505;0.000000;7.514930;-4.942706;0.040271;wheel-2;7;197.22;42.04;1984.27
157;252;43340;-277.047163;0.000000;7.476173;-5.270130;0.042416;wheel-2;7;114.73;17.12;1998.19
158;252;43592;-4.636841;0.000000;7.477096;-5.442568;0.042362;wheel-2;7;156.87;40.06;2012.10
159;252;43844;-3.047794;0.000000;7.345786;-5.481137;0.043085;wheel-2;7;114.73;9.46;2026.19
160;252;44096;-2.418671;0.000000;7.326294;-5.278845;0.042946;wheel-2;7;125.70;15.71;2040.25
161;252;44348;-112.871074;0.000000;7.301097;-5.872846;0.043689;aalborg;7;55.98;4.36;2053.73
162;252;44600;7.940131;0.000000;7.285041;-5.654243;0.042769;aalborg;7;145.28;15.68;2067.64
163;252;44852;7.189855;0.000000;7.282034;-5.424597;0.043133;aalborg;7;142.44;16.88;2081.63
164;263;45115;-202.951171;0.000000;7.288776;-5.905619;0.043697;aalborg;7;157.20;18.85;2096.25
165;264;45379;-211.362669;0.000000;7.309798;-5.321485;0.043290;aalborg;7;125.64;12.57;2110.81
166;252;45631;11.417667;0.000000;7.309837;-5.607832;0.041057;alpine-1;7;188.47;32.32;2126.85
167;252;45883;-163.164393;0.000000;7.297331;-5.775803;0.043764;alpine-1;6;180.96;29.31;2141.12
168;252;46135;6.693456;0.000000;7.294583;-5.662205;0.043723;alpine-1;7;182.72;29.82;2155.38
169;252;46387;20.616363;0.000000;7.329274;-5.342141;0.043326;alpine-1;7;190.29;46.34;2169.53
170;252;46639;30.292487;0.000000;7.443641;-5.847744;0.043508;alpine-1;7;188.96;72.97;2183.74
171;278;46917;29.711823;0.000000;7.439733;-5.530592;0.041713;alpine-2;6;166.65;93.99;2201.00
172;257;47174;10.334864;0.000000;7.443327;-5.603958;0.044143;alpine-2;7;111.69;38.17;2215.50
173;252;47426;-1.347638;0.000000;7.411595;-5.515137;0.043850;alpine-2;7;107.48;16.39;2229.71
174;252;47678;50.874280;0.000000;7.408855;-5.599805;0.043710;alpine-2;6;179.54;63.78;2243.90
175;252;47930;-81.080870;0.000000;7.402917;-5.343346;0.043464;alpine-2;6;166.97;41.81;2258.01
176;252;48182;10.066993;0.000000;7.392069;-5.200819;0.043339;e-track-1;7;146.47;31.27;2271.45
177;252;48434;-2.985694;0.000000;7.380095;-5.217520;0.044248;e-track-1;7;146.37;29.10;2285.75
178;252;48686;10.751126;0.000000;7.385985;-5.570610;0.043626;e-track-1;7;155.92;29.55;2299.89
179;252;48938;7.274160;0.000000;7.381556;-5.548022;0.043954;e-track-1;7;171.60;31.38;2314.12
180;252;49190;2.187020;0.000000;7.374157;-5.566927;0.043013;e-track-1;7;169.53;30.09;2328.11
181;252;49442;0.720510;0.000000;7.367409;-5.429740;0.041830;e-track-2;7;162.34;24.20;2341.16
182;252;49694;-13.526730;0.000000;7.356569;-5.413073;0.043510;e-track-2;7;162.67;25.15;2355.26
183;252;49946;-14.137495;0.000000;7.365433;-5.376245;0.043448;e-track-2;7;162.67;25.29;2369.34
184;252;50198;-20.087930;0.000000;7.353951;-5.488950;0.043619;e-track-2;7;160.44;25.39;2383.46
185;252;50450;-1.988514;0.000000;7.344714;-5.293766;0.043718;e-track-2;7;160.44;25.00;2397.61
186;252;50702;17.794188;0.000000;7.345372;-5.352618;0.043359;e-track-3;7;190.46;47.51;2411.07
187;252;50954;18.850822;0.000000;7.337878;-5.222046;0.043043;e-track-3;7;171.81;48.62;2425.08
188;252;51206;17.072323;0.000000;7.229932;-5.281666;0.041820;e-track-3;7;175.03;50.98;2438.80
189;252;51458;-10.417213;0.000000;7.105008;-4.844194;0.043151;e-track-3;7;173.40;59.38;2452.85
190;252;51710;-141.961056;0.000000;7.093291;-4.842467;0.043274;e-track-3;7;173.40;36.33;2466.92
191;252;51962;-42.668303;0.000000;7.101117;-4.861819;0.041191;e-track-4;7;126.22;12.67;2482.96
192;252;52214;34.231736;0.000000;7.134565;-4.810624;0.043257;e-track-4;7;193.00;35.53;2497.10
193;252;52466;35.014343;0.000000;7.125507;-4.673610;0.043918;e-track-4;7;194.45;36.18;2511.40
194;252;52718;36.652845;0.000000;7.120977;-4.516829;0.043120;e-track-4;7;191.47;37.66;2525.50
195;252;52970;36.748273;0.000000;7.124736;-4.368434;0.043805;e-track-4;7;194.45;37.70;2539.77
196;252;53222;-8.492811;0.000000;7.130456;-4.361838;0.041515;e-track-6;7;34.99;1.50;2556.01
197;252;53474;9.797249;0.000000;7.073383;-4.066356;0.043385;e-track-6;7;144.31;16.86;2570.10
198;252;53726;16.453336;0.000000;6.945980;-4.200971;0.044052;e-track-6;7;142.52;26.26;2584.36
199;252;53978;14.572921;0.000000;6.944313;-4.132366;0.044044;e-track-6;7;157.31;22.48;2598.62
200;252;54230;12.090675;0.000000;7.118757;-4.155034;0.043761;e-track-6;7;142.52;17.92;2612.81
201;252;54482;-10.373186;0.000000;7.122672;-4.162347;0.041729;forza;7;44.04;1.35;2632.70
202;252;54734;0.046166;0.000000;7.120711;-4.023417;0.044024;forza;7;210.61;111.20;2647.03
203;252;54986;-56.656263;0.000000;7.117277;-3.783623;0.044396;forza;7;248.13;111.38;2661.46
204;252;55238;7.969186;0.000000;7.121953;-3.892300;0.042846;forza;7;246.07;118.70;2675.50
205;252;55490;46.856427;0.000000;7.118758;-4.040325;0.044083;forza;7;250.30;111.88;2689.84
206;252;55742;-18.434874;0.000000;7.124001;-4.195759;0.043818;g-track-1;7;93.38;9.19;2703.36
207;252;55994;-11.047408;0.000000;7.128846;-3.822272;0.043420;g-track-1;7;180.94;40.39;2717.42
208;252;56246;-58.065852;0.000000;7.121534;-3.860811;0.044740;g-track-1;7;71.15;6.48;2731.81
209;252;56498;-9.722609;0.000000;7.108259;-4.105012;0.043939;g-track-1;7;3.78;0.37;2745.99
210;252;56750;-10.772375;0.000000;7.114826;-4.033810;0.043334;g-track-1;7;14.46;0.35;2760.02
211;252;57002;-2.756373;0.000000;7.121556;-3.779874;0.041338;g-track-2;7;190.31;65.58;2776.04
212;252;57254;16.715776;0.000000;7.079781;-4.058386;0.042869;g-track-2;7;185.57;62.48;2789.99
213;252;57506;-30.728048;0.000000;7.055211;-3.735315;0.044290;g-track-2;7;187.92;62.40;2804.31
214;252;57758;44.037347;0.000000;7.035849;-4.168941;0.043352;g-track-2;7;138.36;55.40;2818.39
215;252;58010;-0.591043;0.000000;7.033305;-3.928809;0.043741;g-track-2;7;133.56;45.63;2832.56
216;252;58262;-221.713339;0.000000;7.021498;-3.906873;0.043165;g-track-3;6;113.27;8.20;2845.92
217;252;58514;-213.893494;0.000000;7.013852;-4.040764;0.043623;g-track-3;7;120.04;13.02;2860.03
218;252;58766;-45.854106;0.000000;6.945252;-4.223611;0.043260;g-track-3;7;125.43;17.51;2874.05
219;252;59018;-7.419106;0.000000;6.814095;-4.421427;0.042688;g-track-3;7;129.13;14.04;2887.92
220;252;59270;-44.890313;0.000000;6.784032;-4.235816;0.043884;g-track-3;7;122.74;21.50;2902.10
221;252;59522;22.396337;0.000000;6.782387;-4.134742;0.041199;ole-road-1;7;211.49;55.98;2918.13
222;252;59774;-43.777877;0.000000;6.948846;-4.300064;0.043173;ole-road-1;7;199.13;53.45;2932.23
223;252;60026;23.391452;0.000000;6.953715;-3.534310;0.043857;ole-road-1;7;193.06;47.84;2946.50
224;256;60282;28.211859;0.000000;6.952576;-3.768223;0.044790;ole-road-1;7;190.67;68.68;2961.19
225;252;60534;25.820766;0.000000;7.037523;-3.730756;0.043949;ole-road-1;7;186.48;40.20;2975.48
226;252;60786;-0.817317;0.000000;7.015862;-3.938138;0.041045;ruudskogen;7;122.89;25.23;2991.43
227;252;61038;7.572157;0.000000;6.907141;-4.037419;0.042880;ruudskogen;7;117.16;26.50;3005.38
228;252;61290;-6.477130;0.000000;6.900335;-4.061469;0.042972;ruudskogen;7;119.04;23.82;3019.36
229;252;61542;4.961380;0.000000;6.907699;-3.795129;0.043567;ruudskogen;7;112.69;24.73;3033.49
230;252;61794;-3.263354;0.000000;6.904876;-4.101162;0.043333;ruudskogen;7;112.92;27.83;3047.56
231;252;62046;20.069601;0.000000;6.902178;-4.060882;0.041850;street-1;7;169.37;38.48;3063.74
232;252;62298;15.198885;0.000000;6.903240;-3.788136;0.043549;street-1;7;152.49;38.50;3077.89
233;252;62550;18.540622;0.000000;6.897833;-3.992312;0.044215;street-1;7;151.33;37.79;3092.21
234;252;62802;19.849286;0.000000;6.881577;-3.860446;0.043934;street-1;7;148.31;37.96;3106.45
235;252;63054;27.034031;0.000000;6.895745;-3.529868;0.044214;street-1;7;142.94;36.38;3120.77
236;252;63306;-90.902315;0.000000;6.890638;-3.491451;0.042850;wheel-1;7;200.83;38.07;3134.08
237;252;63558;7.350128;0.000000;6.896186;-3.588971;0.044266;wheel-1;7;222.76;80.14;3148.39
238;252;63810;-2.065392;0.000000;6.894526;-3.627679;0.044154;wheel-1;7;218.27;92.22;3162.68
239;252;64062;46.806674;0.000000;6.890513;-3.516092;0.043007;wheel-1;7;221.15;71.20;3176.67
240;274;64336;-5.135145;0.000000;6.886296;-3.635819;0.044061;wheel-1;7;219.87;70.00;3191.91
241;252;64588;-12.682785;0.000000;6.880056;-3.446386;0.042060;wheel-2;7;179.69;44.80;3208.20
242;252;64840;-13.328186;0.000000;6.897009;-3.583727;0.043882;wheel-2;7;172.84;39.60;3222.49
243;252;65092;-159.091865;0.000000;6.900431;-3.701888;0.043734;wheel-2;7;166.26;42.57;3236.74
244;252;65344;-52.811577;0.000000;6.908554;-3.940522;0.043730;wheel-2;7;171.07;45.07;3251.00
245;252;65596;-6.182679;0.000000;6.899275;-3.936457;0.041863;wheel-2;7;124.59;47.80;3264.78
246;252;65848;2.293524;0.000000;6.905590;-3.727037;0.041341;aalborg;7;161.59;20.28;3277.71
247;252;66100;-1.277347;0.000000;6.891807;-3.730755;0.041325;aalborg;7;159.30;21.45;3291.25
248;252;66352;3.700415;0.000000;6.891391;-3.968034;0.041702;aalborg;7;124.38;20.71;3304.88
249;252;66604;4.728228;0.000000;6.879746;-3.720332;0.042352;aalborg;7;138.98;19.94;3318.68
250;252;66856;-1.296464;0.000000;6.881729;-4.125739;0.041405;aalborg;7;148.32;20.18;3332.25
251;252;67108;28.709048;0.000000;6.887121;-3.717106;0.040386;alpine-1;7;170.50;63.15;3348.34
252;252;67360;13.272902;0.000000;6.882916;-3.669740;0.042144;alpine-1;7;168.80;45.14;3362.20
253;252;67612;-71.337349;0.000000;6.885019;-3.856982;0.041722;alpine-1;7;183.80;36.35;3375.95
254;252;67864;23.189434;0.000000;6.893523;-3.943145;0.042309;alpine-1;7;163.65;70.09;3389.86
255;252;68116;29.258370;0.000000;6.886371;-3.803954;0.041789;alpine-1;7;171.24;63.15;3403.63
256;252;68368;-4.351488;0.000000;6.873807;-3.599382;0.040839;alpine-2;7;119.87;9.13;3419.56
257;252;68620;0.287165;0.000000;6.862666;-3.641344;0.041804;alpine-2;7;110.71;14.43;3433.26
258;452;69072;54.792321;0.000000;6.869662;-3.697155;0.041871;alpine-2;7;153.21;107.56;3455.35
259;252;69324;-11.567391;0.000000;6.869003;-3.586109;0.041354;alpine-2;7;114.35;14.06;3468.94
260;252;69576;-94.543492;0.000000;6.887749;-3.612976;0.041528;alpine-2;6;170.83;49.00;3482.57
261;252;69828;0.897284;0.000000;6.883960;-3.636604;0.040664;e-track-1;7;136.48;15.24;3495.33
262;252;70080;-44.958272;0.000000;6.888019;-3.964882;0.042385;e-track-1;7;136.38;15.16;3509.16
